User_Name,Review_Date,Rating,Review_Message,Helpful_Count,Has_Developer_Reply,Developer_Reply_Message,Developer_Reply_Date
A Google user,2024-10-26 07:23:38,1,"Worst experience i ever have, they can't give my lead payment, so i sent the mail to gromo regarding my lead on october 24 and today is 26 october and still no reply from his side. WORST APP, WE AWARE.",6,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-11-08 09:38:46
A Google user,2024-10-25 20:47:05,1,Best earning app and Good support from gromo,0,True,Thank you for the 5-star rating! We're thrilled to hear that you're enjoying our app. Your feedback is important to us and we appreciate your support.,2024-10-25 18:46:17
A Google user,2024-10-25 17:56:30,1,Farji app,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:36:54
A Google user,2024-10-25 17:32:43,1,Waste of time 👎 maximum sale unsuccessful,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:37:00
A Google user,2024-10-25 16:21:39,1,Not Trusted app Mene refer kiya 30 din ho gaye lead expire ho gay lekin kuch nay Mila aur uper se e log proof magte hai proof bhi diya phir bhi kuch nay Mila aur uper se e log bolte hai dispute raise kyu nahi kiya agar dispute raise karunga to muje Mera pura Paisa nay milega aur jo Paisa milega use lene ke liye bhi muje ek aur refer karna padega what a scam agar aapko trusted app use karna hai to Credit Code ya Bank Sathi use kare Gromo app Scam kar raha hai dont use sirf ek do baar dega,1,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:37:09
A Google user,2024-10-25 12:07:06,1,"Fake application deny to give payout,I suggest everyone don't install it totally waste of time",0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:37:17
A Google user,2024-10-25 09:02:51,1,Wrost service ever plz don't try this app . After activation credit card it didn't give reward.plz be aware and didn't try this application,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:37:24
A Google user,2024-10-24 21:00:22,1,Bad experience. They do not paid any reward or payment. I worked and open bank account through this app but they do not paid. Don't download this app.,16,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:39:22
A Google user,2024-10-24 17:57:05,1,Very bad appp,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:37:30
A Google user,2024-10-24 17:34:15,1,Fake app not provide payout for compete tasks,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:37:36
A Google user,2024-10-24 15:55:51,1,Mera payout nhi mila hai bahut bekar app hai ye,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:37:41
A Google user,2024-10-23 16:34:15,1,"Fraud rs 299 anual charge, 2% tds . Low quality.",0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:37:48
A Google user,2024-10-23 14:53:49,1,Don't Sell financial Products on this Apps Because it requires minimum 500 Payout to withdraw Amount...if you are unable to make minimum 500 rupees at certain periods...they automatically deducted that amount for reason payout expired..this is the harsh reality of this Platform,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:39:32
A Google user,2024-10-23 00:31:52,1,I want to change my bank account details but it can't change,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:38:25
A Google user,2024-10-22 18:15:41,1,Froud and theaf application,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:38:29
A Google user,2024-10-22 18:02:46,1,"Don't install this apps, customer service is suck , no one help us and policy are not good, fraud application",0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:38:37
A Google user,2024-10-22 16:06:19,1,100% fraud jab claim protect bechna ho to kaise bhi bech deta hai uske baad ek bhi claim success nahi karta hai. Jab proof daalo to kuchh kuchh n kuchh region laga deta hai.,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:38:43
A Google user,2024-10-22 14:34:30,1,"No one has enough time to process the link sent by me, providing service means that all the paper work should be done by the representative too. That the mai featured are not in gromo app daily my 2 to 3 lead cancel just for that reason",13,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:38:58
A Google user,2024-10-22 14:19:11,1,FROUD ACTIVITY RUNNING BY INCRED BRAND. WITHOUT ADDING TO THIS BRAND INCRED CALLING TO CUSTOMERS.......... KINDLY STOP BUSINESS WITH GROMO....,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:39:03
A Google user,2024-10-22 13:46:01,1,"Don't use, earning is expired",1,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:39:39
A Google user,2024-10-22 13:26:10,1,"In 2023 this app is best app for earning but in 2024 no lead tracking, purchase option 🥺, this app is not good for earning and this app provide dispute option but it not useful that much 😕 worst app for earning .",1,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:39:08
A Google user,2024-10-22 12:12:14,1,I am sorry I can't use your app because you are cheating. (Chor),0,True,"We wanted to reach out & extend our apologies for the inconvenience. We understand that it can be very frustrating, and we'd like to help.
However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in. We would be more than happy to assist you. Thank you.",2023-12-12 09:47:20
A Google user,2024-10-22 10:23:34,1,Very bed aap,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:36:40
A Google user,2024-10-22 05:30:17,1,Just Deleted the App because My Money is Expired 🤬,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:36:36
A Google user,2024-10-21 13:54:37,1,Fraud app,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:36:29
A Google user,2024-10-21 13:37:21,1,Really fake app,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:36:24
A Google user,2024-10-21 12:58:28,1,"Worst update till now, here's the those people earning less than 5000.those people give the 299 rupee to gromo the worst update I have ever, means 50 60 we know but suddenly 300 it's to much charges from customer,please fix this update and atleast annual fees will be less than 100 rupee. Otherwise I am not recommend people to download the app and i also not using gromo if the update is not changed.🙏",2,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:36:08
A Google user,2024-10-21 12:32:30,1,"This is a fraud application, If your lead becomes successful then you will get leads money after that application purchase money Annual fee will be deducted, TDS will be deducted, after that you will get Baba ji's thullu",1,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:35:59
A Google user,2024-10-21 09:20:05,1,Gromo is just waste of time don't give our referral money just showing last updated today yesterday totally fraud app they deserve 0 star.,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:35:38
A Google user,2024-10-21 09:18:28,1,"The customer's loan has been passed since a month, but till today I have not received his payout. Bad app.",0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:35:29
A Google user,2024-10-20 16:07:44,1,"Don't use this app. I sold loan, mutual fund but no commission received yet. I hv sent them all documents relating to loan but they don't have any tracking regarding lead generated.",2,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:35:22
A Google user,2024-10-20 10:26:39,1,vry vry bad aap please 🙏🙏🙏 koi bhi dawnload na kre bakwas hai koi earning nhi h 500 sa upper honge he nhi withdrawal 500 sa kam ho nhi sakta,1,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:35:14
A Google user,2024-10-20 08:46:39,1,Gromo not have a proper prodect list to make lead servince is verry chip customer care not help for any concern payout system is very low its means gromo is not geving pay out,1,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:35:09
A Google user,2024-10-20 08:44:28,1,हिंदी में लिख रहा हूं ताकि आपको समझ आए।। ये फालतू चीज है एक शब्द में बोल रहा हूं।ये मैं इसलिए बोल रहा हूं क्यों की मैं इस्तेमाल किया लीड भी जेनरेट किया सेल भी किया और मिला क्या बाबा जी का घंटा । आपको यदि मेरी बातो पे बिस्वास नही है तो dwonload कर के देख लीजिए समझ आ जायेगा ऊंची दुकान फीकी पकवान,1,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:35:04
A Google user,2024-10-19 10:54:23,1,यह एप्लीकेशन फर्जी है जब ज़्यदा पैसा इकठा हो जाता है तब आपको पेमेंट नहीं देता है मेरा 40000 हजार रुपए इसने आज तक नहीं दिये और और मेरे अकाउंट को ब्लॉक कर दिया मेरा आप सभी से निवेदन ही की इस एप्लीकेशन को बायकाट करें यह एक फर्जी अप्लीकेशन है,1,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:34:57
A Google user,2024-10-19 08:53:05,1,Very bad no earning money for refere any other person I'm once try for refere my friend but not credited amount,1,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:34:51
A Google user,2024-10-19 00:28:20,1,Don't install this application this app charge annual maintenance charge of re 300 and minimum bank transfer is of 500 you want . Very disappointed😞,2,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:34:45
A Google user,2024-10-18 23:36:44,1,Sab se bekar app kuch nhi milta,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:34:38
A Google user,2024-10-18 21:11:45,1,This app not give loan,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:34:34
A Google user,2024-10-18 18:20:43,1,Fraud app not given my lead money I have contacted customer support.,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:34:27
A Google user,2024-10-18 15:35:20,1,worest application 👎🏻👎🏻👎🏻👎🏻 payout not received more times and customer service to bad don't install me my dear friend 😡,1,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-25 18:34:13
A Google user,2024-10-18 12:42:53,1,Giving single star due to the following reason : 1. My earnings in gromo has expired. If it is my earning how can it be expired? It is clear fraud. 2. Too much terms and conditions. I have made so many sales. But succeeded in 2 or 3 only. It is because during accounting opening process it very difficult to complete the process in a single flow. I have putted efforts and insisted customers. And the results was not in favor because of the non sense conditions.,184,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-18 14:56:26
A Google user,2024-10-18 11:59:19,1,This is a froud app sab anpad ladkiyan betha rakhi hei job pe opning or activation kiya hota hei ye pta hi nhi hei in logo ko activation ko ye log tred lagwana kehte hei mere 6 acounts ke paise diye nhi salo ne froud froud froud froud,1,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-18 14:51:02
A Google user,2024-10-18 07:54:20,1,Very bed experiencedont dawnload,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-18 12:49:34
A Google user,2024-10-17 19:20:37,1,Wrost app my earning expired from this app,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-18 12:25:41
A Google user,2024-10-17 18:36:29,1,This is third class app and nor working properly. My so Many friend use this app and properly not divided money. So many proof available in me. So friend don't use this app. Don't come against this type of fraud.,6,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-18 11:42:30
A Google user,2024-10-17 15:25:52,1,I am 18 +but galti se 16 ho gaya or ab app open hi nahi ho raha,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-18 11:34:01
A Google user,2024-10-17 13:28:07,1,ghatiya service lead complete hone ke baad bhi fail ho jata hai 199 gromo protect lene ke baad claim daalo to cancel kr deta hai faltu ka region deke jab customer ka sara details diya uske baad bhi isse achha banksathi hai,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-18 11:26:27
A Google user,2024-10-17 12:04:05,1,"Don't download and share,Does it not give money after getting 5 referrals?",0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-10 16:52:34
A Google user,2024-10-17 09:05:26,1,Remove annual maintenance charges of 299 . Then only we will use gromo . Don't download this app,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-18 11:19:53
A Google user,2024-10-16 20:02:23,1,"Don't install, scam, fake, waste of time.",0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-18 11:15:33
A Google user,2024-10-16 14:18:22,1,Full faltu app fully worst.,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-18 11:13:17
A Google user,2024-10-16 13:18:29,1,Fraud company,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-18 10:47:38
A Google user,2024-10-16 08:39:58,1,One of the worst financial services offer app ... I have completed 2 leads successfully with trade but there is yet not completed and the money is also not credited...,8,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you",2024-10-18 10:43:25
A Google user,2024-10-16 07:12:40,1,Fraud app h 6 se 7 ac open kiye reguler use m h aur Seb pending dikha rhe h ye free m Kam krate h isly bnd KR diya customer care per call krne se koi solution nhi h fraud fraud,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you",2024-10-18 10:38:42
A Google user,2024-10-15 15:56:32,1,"Very Bad App i have raised dispute its more than 20 days, but still its on processing, very disgasting App, lead cannot be track more than 30 days..Very bad in use",18,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you",2024-09-25 17:46:00
A Google user,2024-10-15 14:46:49,1,"खराब experiance हैं, कस्टमर का अकाउंट में पैसे आनेके आज 2 महीना होगा, आज तक payout नही आया, ऊपर से कॉल करने के बाद बोलरहेहे के कस्टमर का पैसा आया हैं उसका प्रूफ दो। 15 दिन पहले भी एक कस्टमर को लोन करके दिया उसका payout भी आजकत नही आया मेरे भाई, इसको इंस्टॉल न करके डायरेक्ट प्लेस्टोर से app install करना अच्छा हैं",0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you",2024-10-17 18:29:28
A Google user,2024-10-15 08:34:24,1,"It is not fair that a user creates an account in Gromo but if he is not given a payout, he will have to take a subscription to show that he has not been given a payout.😔",2,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you",2024-10-17 17:57:54
A Google user,2024-10-14 10:04:09,1,Very bad 😞 experience this app,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you",2024-10-17 17:46:26
A Google user,2024-10-13 14:35:34,1,Faltu hai,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you",2024-10-17 17:26:43
A Google user,2024-10-13 14:20:27,1,Fake and Ford application Don't use 25 days ago 1 account or 1 EMI card gromo through apply and open kiya ta but lead not complete or day by day change lead date or complain kiya membership 199 Lana ko bole raha,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you",2024-10-17 17:18:47
A Google user,2024-10-13 02:41:48,1,Don't listen compline id not login 1 years e-mail problem share not solved problem Don't used gromo,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you",2024-10-17 17:08:27
A Google user,2024-10-13 01:09:01,1,Worst and fake app,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you",2024-10-17 17:03:23
A Google user,2024-10-12 19:52:50,1,Very bad app,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you",2024-10-15 18:07:18
A Google user,2024-10-12 13:48:32,1,Mere paytm money demet account money ka 4 lead ka paisa gromo nahi de rha mere sath frod kiya hai gromo ne gromo ke sath bahut accha business krne wala tha pr gromo ne shuruaat me hi apni aukat dikha di thank you gromo,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you",2024-10-15 16:49:51
A Google user,2024-10-12 13:02:33,1,Fraud app don't waste time,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you",2024-10-15 16:49:45
A Google user,2024-10-10 22:35:55,1,Please remove that annual charges why should you take it we don't want your extra income its really sad to say that gromo app is nowdays shellfish its only see company profite don't install these app,1,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-15 15:42:15
A Google user,2024-10-10 17:19:04,1,Worst app please not use this they are not giving any payout even after completing the sharing . Only time waste for 1st and 2nd they give payout and then they show complete the application and from sometime they are charging ₹200 membership for raising the claims in lead no solution .,6,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-10 18:21:39
A Google user,2024-10-10 15:55:13,1,It's very fraud app . they cheated me .I haven't been given my payout.i think they don't give payout to anyone.so please don't install this app.try other app,5,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-10 18:18:44
A Google user,2024-10-10 14:09:51,1,payout ka system sahi and timely nahi h,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-10 18:15:44
A Google user,2024-10-10 11:59:08,1,"This app is now become more worse app, lead not getting success and gets expires and pending leads not processing further. Costumer care representative is not responsive. Very bad app",0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you..",2024-10-10 18:00:47
A Google user,2024-10-10 11:01:54,1,Hii Dosto Aap Gromo Use kar Rahe Lekin Gromo pe Jyada bharosa mat kro Gromo kuch leads ka Payout nahi deta Hai .......,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-10 17:30:50
A Google user,2024-10-09 19:20:11,1,thinking I want you to,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-10 17:24:26
A Google user,2024-10-09 18:30:23,1,Worst customer service and worst rm better go to policybazaar etc Don't provide any help and they put your lead into junk lead without any response,1,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-10 16:59:58
A Google user,2024-10-09 16:44:44,1,"This is a fake app, earlier I opened an account in Kotak and they did not give me payment for it, and now I have opened an account in Mstock and they also did not give payment.",12,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-10 16:56:11
A Google user,2024-10-08 23:30:19,1,This app not good experience zet partner best app in payout,1,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-10 16:24:24
A Google user,2024-10-08 16:06:32,1,I would have given zero stars if i could.... Nonsense app... Just trying to fool users.... Worst app ever used .... Futile... Waste of time... Disgusting.... Nonsense makers......,1,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you",2024-10-08 18:47:48
A Google user,2024-10-08 10:22:39,1,Bekar app hey use mat karo,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-08 16:50:55
A Google user,2024-10-07 21:47:59,1,"Gromo is totally froud and time waste app no payout no earnings, Everyone ,please don't use this app save your time and efforts",1,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-08 16:36:47
A Google user,2024-10-06 21:54:21,1,Worst no. 1 app my earning money they expired,0,True,"We wanted to reach out & extend our apologies for the inconvenience. However, it is difficult for us to identify your account from the review. We request you to share your contact info with us at support@gromo.in or at 9289395936. We would be more than happy to assist you. Thank you.",2024-10-07 18:15:54
